acession_no,book_title,author,price_inr,price_dollar,price_euro,publisher,issued,number_donated,book_shelf_no,compartment_no,no_copies
884.0,Real Time Computer Control,Bennett,346.78,,,P.H.I,,755081,DCSE/19/9,2.0,23.0
885.0,Software Engineering,Bek,255.28,,,P.H.I,,755082,DCSE/19/9,2.0,24.0
886.0,Data & Computer Communication,Stallings,236.98,,,MxMac,,755083,DCSE/19/9,2.0,25.0
887.0,Advanced Prog. in Pascal Data Stru.,Nyhaff,182.08,,,MxMac,,755084,DCSE/19/9,2.0,26.0
881.0,Data Base Processing,Kroenke,255.20,,,Mc Graw,,755078,DCSE/19/9,2.0,27.0
891.0,Stochastic Processes,Meelhi,35.00,,,Wiley,,755080,DCSE/19/9,2.0,28.0
832.0,Illustrated Turbo Prolog,Mcallistar,75.00,,,BPB,,755085,DCSE/19/9,2.0,29.0
889.0,An Introduction to Prob. Theory & its App.,Feller,32.00,,,Wiley,,755087,DCSE/19/9,2.0,30.0
890.0,An Introduction to Prob. Theory & its App.,Feller,32.00,,,Wiley,,755086,DCSE/19/9,2.0,31.0
892.0,Schaumus Probability & Satistics,Spiegel,100.65,,,MGH,,755089,DCSE/19/9,2.0,32.0
893.0,Schaumus Probability & Satistics,Spiegel,100.65,,,MGH,,755090,DCSE/19/9,2.0,33.0
894.0,Fundamentals of Computing,Alagar,273.58,,,P.H.I,,755091,DCSE/19/9,3.0,1.0
895.0,File System,Harbron,236.98,,,P.H.I,,755092,DCSE/19/9,3.0,2.0
896.0,Parallel & Distributed Computation,Bertsekus,310.18,,,P.H.I,,755093,DCSE/19/9,3.0,3.0
897.0,Operating System,Pinkers,310.18,,,P.H.I,,755094,DCSE/19/9,3.0,4.0
898.0,Elements of Theory of Computation,Lewis,255.28,,,P.H.I,,755095,DCSE/19/9,3.0,5.0
899.0,Data Commu. & Distributes Networks,Black,255.28,,,P.H.I,,755096,DCSE/19/9,3.0,6.0
900.0,File Techn. For dBase Org. in COBOL,Johnson,236.98,,,P.H.I,,755097,DCSE/19/9,3.0,7.0
901.0,Computer Science,Lew,310.18,,,P.H.I,,755098,DCSE/19/9,3.0,8.0
902.0,Principles of Programming Language,Tennent,65.00,,,P.H.I,,755099,DCSE/19/9,3.0,9.0
903.0,Introduction to Electronics Design,Mitchell,310.18,,,P.H.I,,755100,DCSE/19/9,3.0,10.0
904.0,Computer Vision for Robotic System,Fairehurst,255.28,,,P.H.I,,755101,DCSE/19/9,3.0,11.0
905.0,Expert System Application,Vadera,75.00,,,Galgotia,,779788,DCSE/19/9,3.0,12.0
906.0,Design of Computer Data Files,Hanson,90.00,,,EWP,,779789,DCSE/19/9,3.0,13.0
907.0,Essential of Computer Data Files,Hanson,55.00,,,EWP,,779790,DCSE/19/9,3.0,14.0
908.0,Logic Algebra & dBase,Gray P.,85.00,,,Wiley,,779791,DCSE/19/9,3.0,15.0
909.0,Interactive 3D Computer Graphics,Ammeral,106.14,,,P.H.I,,779792,DCSE/19/9,3.0,16.0
910.0,Programming Languages,Pratt,75.00,,,Galgotia,,779793,DCSE/19/9,3.0,17.0
912.0,Fundamentals of Computer Algorithm,Horowitz & Sahni,65.00,,,Galgotia,,779794,DCSE/19/9,3.0,18.0
913.0,Fundamentals of Computer Algorithm,Horowitz & Sahni,65.00,,,Galgotia,,779795,DCSE/19/9,3.0,19.0
914.0,Teach Yourself Unix,Ashley,60.00,,,Galgotia,,779787,DCSE/19/9,3.0,20.0
915.0,The Hand book of Art.  Intel. Vol. 1,Barr,511.48,,,AW,,779717,DCSE/19/9,3.0,21.0
916.0,The Hand book of Art.  Intel. Vol. 1,Barr,529.78,,,AW,,779718,DCSE/19/9,3.0,22.0
917.0,Computer Aided Design,Encarnaco S.,1144.00,,,SV,,779719,DCSE/19/9,3.0,23.0
918.0,Syntactic Pattern Recognition,Gonzalez Thompson,965.32,,,AW,,779720,DCSE/19/9,3.0,24.0
919.0,Finite Markov Chains,Kemeny Snell,979.00,,,SV,ISSUED (SKB),779721,DCSE/19/9,3.0,25.0
920.0,Introduction to Discrese Structures,Preparta/Yeh,1130.02,,,AW,,779722,DCSE/19/9,3.0,26.0
921.0,Robot Modelling,Ranky/Ho,1408.00,,,SV,,779723,DCSE/19/9,3.0,27.0
922.0,Building Expert System,Rath,1271.85,,,AW,,779724,DCSE/19/9,3.0,28.0
923.0,Lisp (3rd ed.),Winston/Horn,745.72,,,AW,,779725,DCSE/19/9,3.0,29.0
924.0,System Simulation,wolfgang Krenfzer,1020.20,,,AW,,779726,DCSE/19/9,3.0,30.0
925.0,Desi. & Ana. Of Comp. Comm. & Net.,Ahuja,145.48,,,MGH,,779727,DCSE/19/9,3.0,31.0
926.0,System Simulation (2nd ed.),Gerdon,65.00,,,P.H.I,,779728,DCSE/19/9,3.0,32.0
927.0,Comp. Aided Design & Manufacturing,Groover / Zimmes,75.00,,,P.H.I,,779729,DCSE/19/9,3.0,33.0
928.0,Digital Principles & Application,Malvino/Leach,100.65,,,MGH,,779730,DCSE/19/9,3.0,34.0
930.0,Software Engineering Concepts,Richard/Fairley,127.18,,,MGH,,779732,DCSE/19/9,4.0,1.0
929.0,Operating Sys. (Concepts & Design),Milenkovic,163.78,,,MGH,,779731,DCSE/19/9,4.0,2.0
931.0,Numerical Mathmatical Anal. 6th ed.,Scarborough,49.00,,,IBM,,779733,DCSE/19/9,4.0,3.0
932.0,Principles of Comm. System 2nd ed.,Taub/Schilling,145.48,,,MGH,,779734,DCSE/19/9,4.0,4.0
934.0,File Organisation for dBase Design,Wiederhold,155.55,,,MGH,,779736,DCSE/19/9,4.0,5.0
935.0,MS DOS Advanced Programming,Young,150.00,,,Tech,,779737,DCSE/19/9,4.0,6.0
938.0,Stretching Turbo Pascal,Porter,493.18,,,Brady,,779739,DCSE/19/9,4.0,7.0
937.0,C with Assembly Language,Holzner,90.00,,,BPB,,779749,DCSE/19/9,4.0,8.0
936.0,Asse. Lang. Prog. For the IBM PCAT,Scanlon,456.58,,,Brady,,779738,DCSE/19/9,4.0,9.0
948.0,Stru. Analysis & Design of Infor. Sys.,Aktas,163.78,,,P.H.I,,779903,DCSE/19/9,4.0,10.0
949.0,An Intro. To Prob. Theory & Its App.,Feller,88.00,,,Wiley,,779904,DCSE/19/9,4.0,11.0
950.0,An Intro. To Prob. Theory & Its App.,Feller,88.00,,,Wiley,,779905,DCSE/19/9,4.0,12.0
947.0,Unix Programming on the 80286/386,Deikman,75.00,,,BPB,,779748,DCSE/19/9,4.0,13.0
933.0,Common Lisp,Hennessey,163.78,,,MGH,,779735,DCSE/19/9,4.0,14.0
946.0,Programmer's Problem Solver,Jurordain,90.00,,,BPB,,779747,DCSE/19/9,4.0,15.0
945.0,Data Commu. Networks & Design,Barkey,150.00,,,BPB,,779746,DCSE/19/9,4.0,16.0
943.0,Programmer's Guide to the EGA / VGA,Sutty/Blair,180.00,,,BPB,,779744,DCSE/19/9,4.0,17.0
942.0,Software Engineering,Pressman,,,,,,942,DCSE/19/9,4.0,18.0
940.0,80386 Programming Guide,Leventhal,401.68,,,Bentan,,779741,DCSE/19/9,4.0,19.0
941.0,The 80386 Book,Nelson,456.58,,,Microsoft,,779742,DCSE/19/9,4.0,20.0
939.0,Artificial Intelligence & Comp. Games,Bartle,327.35,,,Century,,779740,DCSE/19/9,4.0,21.0
944.0,The RS-232 Solution,Campbell,90.00,,,BPB,,779742,DCSE/19/9,4.0,22.0
960.0,Introduction to Numerical Analysis,Hildebrand,72.00,,,TMH,,779915,DCSE/19/9,4.0,23.0
959.0,Understanding CAD/CAM,Bowman,60.00,,,BPB,,779914,DCSE/19/9,4.0,24.0
958.0,Database Technology,Hughes,236.98,,,P.H.I,,779911,DCSE/19/9,4.0,25.0
957.0,Operation Research,Taha,255.28,,,Maxwell,,779910,DCSE/19/9,4.0,26.0
956.0,Desi. & Prog. Modern Comp. Systems II,Svetlana,1107.15,,,P.H.I,,779909,DCSE/19/9,4.0,27.0
955.0,The Busi. Gui. To Local Area Networks,Stallings,456.58,,,HWS,,779908,DCSE/19/9,4.0,28.0
954.0,A First Course in Probability,Ross,145.48,,,Maxwell,,779907,DCSE/19/9,4.0,29.0
953.0,Software Reality,Muss,173.85,,,MGH,,779913,DCSE/19/9,4.0,30.0
952.0,Computer System Architecture,Mano,75.00,,,P.H.I,,779912,DCSE/19/9,4.0,31.0
951.0,Real Time Software,Leigh,60.00,,,Jaico,,779906,DCSE/19/9,4.0,32.0
963.0,Fundamental of Computer Algorithm,Horowitz ,79.00,,,Galgotia,,779918,DCSE/19/9,5.0,1.0
964.0,Exp. Sys. Dev. In Prolog & Tur Prolog,Smith,65.00,,,Galgotia,,779919,DCSE/19/9,5.0,2.0
965.0,Design of Computer Data Files,Hanson,90.00,,,EWP,,779920,DCSE/19/9,5.0,3.0
966.0,Essential of Computer Data Files,Hanson,55.00,,,EWP,,779921,DCSE/19/9,5.0,4.0
967.0,Real Time Computer Control,Bennett,346.78,,,P.H.I,,779922,DCSE/19/9,5.0,5.0
968.0,The Logic design of Operating System,Pric,,,,,LOST,779923,DCSE/19/9,5.0,6.0
983.0,Turbo C Version,Manual,400.00,,,SKW,,755367,DCSE/19/9,5.0,7.0
984.0,PC/XT technical,Manual,300.00,,,SKW,,984,DCSE/19/9,5.0,8.0
986.0,Principles of Artificial Intelligence,Nilsson,120.00,,,N.P.H,,755360,DCSE/19/9,5.0,9.0
961.0,System Simulation with Digital Comp.,Narsingh,49.00,,,P.H.I,,755369,DCSE/19/9,5.0,10.0
980.0,PC Tools Deluxe Release,Manual,450.00,,,SKW,,755365,DCSE/19/9,5.0,11.0
981.0,Turbo Pascal Version,Manual,300.00,,,SKW,,755366,DCSE/19/9,5.0,12.0
962.0,Stochastic Processes,Srinivasan,39.00,,,TMH,,779917,DCSE/19/9,5.0,13.0
969.0,Pattern Clasification & Acene Ana.,Duda,1320.34,,,J.Wiley,,779924,DCSE/19/9,5.0,14.0
970.0,Data Structures & Program design in C (REPLACE),Kruse.R,,,,,,970,DCSE/19/9,5.0,15.0
985.0,Pattern Recognition Principles,Julius,1450.27,,,AW,,755359,DCSE/19/9,5.0,16.0
982.0,Turbo C Version,Manual,400.00,,,SKW,,755368,DCSE/19/9,5.0,17.0
974.0,Logic Algebra & database,Gray,85.00,,,EWP,,779929,DCSE/19/9,5.0,18.0
971.0,Introduction to Microprocessors,Leventhal,75.00,,,P.H.I,,779926,DCSE/19/9,5.0,19.0
972.0,The Practical Guide to Stru. Sys. Desi.,Jones,236.98,,,P.H.I,,779927,DCSE/19/9,5.0,20.0
973.0,Modern Computer Architecture,Rafiquzzaman,75.00,,,Galgotia,,779928,DCSE/19/9,5.0,21.0
989.0,Desi. & Prog. Modern Comp. & Systems III,Svetlana Kartashev,1134.60,,,P.H.I,,755362,DCSE/19/9,5.0,22.0
988.0,Desi. & Prog. Modern Comp. & Systems I,Svetlana Kartashev,1409.10,,,P.H.I,,756362,DCSE/19/9,5.0,23.0
979.0,Harvard Graphics Version,Harvard,350.00,,,SKW,,755364,DCSE/19/9,5.0,24.0
990.0,Mastering PC Tools Deluxe,Manual,120.00,,,BPB,,755356,DCSE/19/9,5.0,25.0
977.0,C Programming Principles,Gray,163.18,,,Mc Graw,,755234,DCSE/19/9,5.0,26.0
976.0,Mastering Cross Talk,Gotton,60.00,,,Tech,,755233,DCSE/19/9,5.0,27.0
975.0,Principle of Operating System,Kigner,79.00,,,P.H.I,,779930,DCSE/19/9,5.0,28.0
987.0,Programming in Pascal,Sarda,40.00,,,Pitamber,,755361,DCSE/19/9,5.0,29.0
978.0,Math. Elements for Computer Graphics,Rogers,163.78,,,Mc Graw,,755235,DCSE/19/9,5.0,30.0
2421.0,Advanced Computer Architecture (REPLACE),"Dezso Sima. Peter. Terence,Fountain",475.00,,,Pearson Education,,998746,DCSE/98/E/2,1.0,1.0
2422.0,Computer Graphics Principles & Practicals,"Foley,Van Dam, Feiner, Hughes",475.00,,,Pearson Education,,998749,DCSE/98/E/2,1.0,2.0
2423.0,Computer Graphics Principles & Practicals,"Foley,Van Dam, Feiner, Hughes",425.00,,,Pearson Education,,998748,DCSE/98/E/2,1.0,3.0
2424.0,Computer Graphics C Version,Hearn Baker,425.00,,,Pearson Education,,998751,DCSE/98/E/2,1.0,4.0
2425.0,Computer Graphics C Version,Hearn Baker,425.00,,,Pearson Education,,998754,DCSE/98/E/2,1.0,5.0
2426.0,Computer Graphics C Version,Hearn Baker,425.00,,,Pearson Education,,998753,DCSE/98/E/2,1.0,6.0
2427.0,Computer Graphics C Version,Hearn Baker,425.00,,,Pearson Education,,998752,DCSE/98/E/2,1.0,7.0
2428.0,Computer Graphics C Version,Hearn Baker,425.00,,,Pearson Education,,998750,DCSE/98/E/2,1.0,8.0
2429.0,Computer Graphics C Version,Hearn Baker,425.00,,,Pearson Education,,998755,DCSE/98/E/2,1.0,9.0
2430.0,Mathmatical Elements of Comp. Gr.,Roger Adams,250.00,,,TMH,,998759,DCSE/98/E/2,1.0,10.0
2431.0,Mathmatical Elements of Comp. Gr.,Roger Adams,250.00,,,TMH,,998751,DCSE/98/E/2,1.0,11.0
2432.0,Mathmatical Elements of Comp. Gr.,Roger Adams,250.00,,,TMH,,998756,DCSE/98/E/2,1.0,12.0
2433.0,Mathmatical Elements of Comp. Gr.,Roger Adams,250.00,,,TMH,,998758,DCSE/98/E/2,1.0,13.0
2434.0,Mathmatical Elements of Comp. Gr.,Roger Adams,250.00,,,TMH,,998760,DCSE/98/E/2,1.0,14.0
2435.0,Mathmatical Elements of Comp. Gr.,Roger Adams,250.00,,,TMH,,998761,DCSE/98/E/2,1.0,15.0
2436.0,Procedural Elements of Computer Graphics,Roger D.F,295.00,,,TMH,,994158,DCSE/98/E/2,1.0,16.0
2437.0,Procedural Elements of Computer Graphics,Roger D.F,295.00,,,TMH,,998762,DCSE/98/E/2,1.0,17.0
2438.0,Procedural Elements of Computer Graphics,Roger D.F,295.00,,,TMH,,994199,DCSE/98/E/2,1.0,18.0
2439.0,Procedural Elements of Computer Graphics,Roger D.F,295.00,,,TMH,,994200,DCSE/98/E/2,1.0,19.0
2440.0,Procedural Elements of Computer Graphics,Roger D.F,295.00,,,TMH,,998763,DCSE/98/E/2,1.0,20.0
2441.0,Procedural Elements of Computer Graphics,Roger D.F,295.00,,,,,998764,DCSE/98/E/2,1.0,21.0
2442.0,Neural Network Fundamentals with Algo. & Appli.,"Bose N K,Liang P",195.00,,,,,998765,DCSE/98/E/2,1.0,22.0
2443.0,Neural Network Fundamentals with Algo. & Appli.,"Bose N K,Liang P",195.00,,,TMH,,998770,DCSE/98/E/2,1.0,23.0
2444.0,Neural Network Fundamentals with Algo. & Appli.,"Bose N K,Liang P",195.00,,,TMH,,998766,DCSE/98/E/2,1.0,24.0
2445.0,Neural Network Fundamentals with Algo. & Appli.,"Bose N K,Liang P",195.00,,,TMH,,998768,DCSE/98/E/2,2.0,1.0
2446.0,Neural Network Fundamentals with Algo. & Appli.,"Bose N K,Liang P",195.00,,,TMH,,998769,DCSE/98/E/2,2.0,2.0
2447.0,Neural Network Fundamentals with Algo. & Appli.,"Bose N K,Liang P",195.00,,,TMH,,998767,DCSE/98/E/2,2.0,3.0
2448.0,Data & Computer Communications ,Stallings,265.00,,,PHI,,988007,DCSE/98/E/2,2.0,4.0
2449.0,Data & Computer Communications ,Stallings,265.00,,,PHI,,988008,DCSE/98/E/2,2.0,5.0
2450.0,Data & Computer Communications ,Stallings,265.00,,,TMH,,988006,DCSE/98/E/2,2.0,6.0
2451.0,Introduction to Probability & Statistics,Lipschutz,215.00,,,TMH,,988012,DCSE/98/E/2,2.0,7.0
2452.0,Introduction to Probability & Statistics,Lipschutz,215.00,,,TMH,,988011,DCSE/98/E/2,2.0,8.0
2454.0,Introduction to Probabilty & Statistics Application (REPLACE),Lipschutz,125.00,,,TMH,,988009,DCSE/98/E/2,2.0,9.0
2455.0,Introduction to Probability & Statistics Applications,Meyers,125.00,,,Oxford,,988013,DCSE/98/E/2,2.0,10.0
2456.0,Introduction to Probability & Statistics Applications,Meyers,125.00,,,Oxford,,988014,DCSE/98/E/2,2.0,11.0
2457.0,Introduction to Probability & Statistics Applications,Meyers,200.00,,,Oxford,,988015,DCSE/98/E/2,2.0,12.0
2458.0,Fundamentals of Statistics,Gunn A.M.,195,,,World Press,,988017,DCSE/98/E/2,2.0,13.0
2459.0,Fundamental of Statistics,Gunn A.M,200.00,,,World Press,,988016,DCSE/98/E/2,2.0,14.0
2460.0,Fundamentals of Statistics,Gunn A.M.,200.00,,,World Press,,988018,DCSE/98/E/2,2.0,15.0
2461.0,Fundamentals of Statistics I,Gunn A.M.,200.00,,,World Press,,988020,DCSE/98/E/2,2.0,16.0
2462.0,Fundamentals of Statistics I,Gunn A.M.,200.00,,,World Press,,988019,DCSE/98/E/2,2.0,17.0
2463.0,Fundamentals of Statistics II,Gunn A.M.,200.00,,,World Press,,988024,DCSE/98/E/2,2.0,18.0
2464.0,Fundamentals of Statistics II,Gunn A.M.,200.00,,,World Press,,988023,DCSE/98/E/2,2.0,19.0
2466.0,Fundamentals of Statistics II,Gunn A.M.,200.00,,,World Press,,988026,DCSE/98/E/2,2.0,20.0
2467.0,Fundamentals of Statistics II,Gunn A.M.,200.00,,,World Press,,988022,DCSE/98/E/2,2.0,21.0
2468.0,Fundamentals of Statistics II,Gunn A.M.,195.00,,,World Press,,988025,DCSE/98/E/2,2.0,22.0
2469.0,"Parallel Computers, Architecture & Programming",Raja Raman,195.00,,,P.Hall,,988027,DCSE/98/E/2,2.0,23.0
2470.0,"Parallel Computers,Architecture & Programming",Raja Raman,195.00,,,P.Hall,,988030,DCSE/98/E/2,2.0,24.0
2471.0,"Parallel Computers, Architecture & Programming",Raja Raman,195.00,,,P.Hall,,988031,DCSE/98/E/2,2.0,25.0
2472.0,"Parallel Computers, Architecture & Programming",Raja Raman,195.00,,,P.Hall,,988029,DCSE/98/E/2,2.0,26.0
2473.0,"Parallel Computers, Architecture & Programming",Raja Raman,195.00,,,P.Hall,,988028,DCSE/98/E/2,2.0,27.0
2474.0,Practical Parallel Programming,Wilson,195.00,,,PHI,,988032,DCSE/98/E/2,2.0,28.0
2475.0,Practical Parallel Programming,Wilson,195.00,,,PHI,,988033,DCSE/98/E/2,2.0,29.0
2476.0,"Internet Working with TCP I Principles, Protocals & Architecture",Commer Stevens,195.00,,,PHI,,988034,DCSE/98/E/2,2.0,30.0
2477.0,Software Engineering,Sommer Ville,399.00,,,Pearson Education,,988035,DCSE/98/E/2,2.0,31.0
2478.0,Moleculer Biology the Cell,Albert,4165.80,,,Garland Science,,988036,DCSE/98/E/2,2.0,32.0
2479.0,Data Communications & Networking (REPLACE),Forouzan,325.00,,,TMH,,987987,DCSE/98/E/2,3.0,1.0
2480.0,Data Communications & Networking,Forouzan,325.00,,,TMH,,987988,DCSE/98/E/2,3.0,2.0
2481.0,Data Communications & Networking,Forouzan,325.00,,,TMH,,987991,DCSE/98/E/2,3.0,3.0
2482.0,Data Communications & Networking,Forouzan,325.00,,,TMH,,987989,DCSE/98/E/2,3.0,4.0
2483.0,Data Communications & Networking,Forouzan,265.00,,,TMH,,987990,DCSE/98/E/2,3.0,5.0
2484.0,Data & Communications,Stallings,425.00,,,PHI,,987992,DCSE/98/E/2,3.0,6.0
2485.0,The Computer Reference JAVA J2SE 5th Edition,Schildt,425.00,,,Mc Graw Hill,,987993,DCSE/98/E/2,3.0,7.0
2486.0,The Complete Reference JAVA (REPLACE),Schildt,,,,Mc Graw Hill,,987996,DCSE/98/E/2,3.0,8.0
2487.0,The Complete Reference JAVA J2SE 5th Edition,Schildt,,,,Mc Graw Hill,,987997,DCSE/98/E/2,3.0,9.0
2488.0,The Complete Reference JAVA J2SE 5th Edition (REPLACE),Schildt,425.00,,,Mc Graw Hill,,987994,DCSE/98/E/2,3.0,10.0
2489.0,The Complete Reference JAVA J2SE 5th Edition,Schildt,425.00,,,Mc Graw Hill,,987995,DCSE/98/E/2,3.0,11.0
2490.0,Internet Working with TCP I/P,Commer Stevens,250.00,,,Pearson Education,,987998,DCSE/98/E/2,3.0,12.0
2491.0,Advanced Computer Architecture & Design Space Approach,Sima D.,450.00,,,Pearson Education,,1000784,DCSE/98/E/2,3.0,13.0
2492.0,Advanced Computer Architecture & Design Space Approach,Sima D.,450.00,,,Pearson Education,,1000783,DCSE/98/E/2,3.0,14.0
2493.0,Advanced Computer Architecture & Design Space Approach,Sima D.,450.00,,,Pearson Education,,1000782,DCSE/98/E/2,3.0,15.0
2494.0,Advanced Computer Architecture & Design Space Approach,Sima D.,450.00,,,Pearson Education,,1000785,DCSE/98/E/2,3.0,16.0
2495.0,Computer Architecture Pipelined & Parallel Processor,Flynn M.J.,275.00,,,Narosa,,1000787,DCSE/98/E/2,3.0,17.0
2496.0,Computer Architecture Pipelined & Parallel Processor,Flynn M.J.,275.00,,,Narosa,,1000786,DCSE/98/E/2,3.0,18.0
2497.0,Introduction to Parallel Processing,Sashi Kumar,175.00,,,P.Hall,,1000788,DCSE/98/E/2,3.0,19.0
2498.0,Introduction to Parallel Processing,Sashi Kumar,175.00,,,P.Hall,,1000789,DCSE/98/E/2,3.0,20.0
2499.0,"Parallel Computers, Architecture & Programming",Raja Raman,195.00,,,PHI,,1000790,DCSE/98/E/2,3.0,21.0
2501.0,Parallel Computing Theory & Practice,Quinn,240.00,,,TMH,ISSUED (SHAILENDRA-RGSC),1000792,DCSE/98/E/2,3.0,22.0
2500.0,"Parallel Computers, Architecture & Programming",Raja Raman,195.00,,,PHI,,1000791,DCSE/98/E/2,3.0,23.0
2503.0,Bioinformatics Seqences & Genome,David M Mount,1195.00,,,CBS,,1000796,DCSE/98/E/2,3.0,24.0
2504.0,Distributed Systems ; Concepts & Design,Coulouris et al.,399.00,,,Pearson Education,,1000794,DCSE/98/E/2,4.0,1.0
2505.0,Distributed Systems ; Concepts & Design,Coulouris et al.,399.00,,,Pearson Education,,1000795,DCSE/98/E/2,4.0,2.0
2507.0,Graph Theory with Applications to Engineering & Computer Science,Deo Narsingh,225.00,,,PHI,,1056754,DCSE/98/E/2,4.0,3.0
2508.0,Graph Theory with Applications to Engineering & Computer Science,Deo Narsingh,225.00,,,PHI,,1056753,DCSE/98/E/2,4.0,4.0
2509.0,Graph Theory with Applications to Engineering & Computer Science,Deo Narsingh,225.00,,,PHI,,1056757,DCSE/98/E/2,4.0,5.0
2510.0,Graph Theory with Applications to Engineering & Computer Science,Deo Narsingh,225.00,,,PHI,,1056756,DCSE/98/E/2,4.0,6.0
2511.0,Let us C,Kanetkar,240.00,,,BPB,,1056760,DCSE/98/E/2,4.0,7.0
2512.0,Graph Theory with Applications to Engineering & Computer Science,Deo Narsingh,225.00,,,PHI,,1056755,DCSE/98/E/2,4.0,8.0
2514.0,Let us C,Kanetkar,240.00,,,BPB,,1056761,DCSE/98/E/2,4.0,9.0
2515.0,Let us C,Kanetkar,240.00,,,BPB,,1056762,DCSE/98/E/2,4.0,10.0
2517.0,Fundamentals of Software Engineerings,Rajib Mall,250.00,,,PHI,,1056763,DCSE/98/E/2,4.0,11.0
2518.0,Fundamentals of Software Engineerings,Rajib Mall,250.00,,,PHI,,1056764,DCSE/98/E/2,4.0,12.0
2519.0,Upgrading & Repairing PCS,Scott Mueller,725.00,,,Pearson Education,,1056765,DCSE/98/E/2,4.0,13.0
2520.0,Artificial Intelligence ,Rich,350.00,,,TMH,,1056766,DCSE/98/E/2,4.0,14.0
2521.0,Artificial Intelligence ,Rich,350.00,,,,,1056767,DCSE/98/E/2,4.0,15.0
2522.0,Discrete Mathmatics & Application,Rosen Kenneth,425.00,,,,,1056770,DCSE/98/E/2,4.0,16.0
2523.0,Discrete Mathmatics & Application,Rosen Kenneth,425.00,,,,,1056771,DCSE/98/E/2,4.0,17.0
2526.0,Computer Reference Java 2,Schildt,485.00,,,TMH,,1056773,DCSE/98/E/2,4.0,18.0
2527.0,Computer Reference Java 2,Schildt,485.00,,,TMH,,1056772,DCSE/98/E/2,4.0,19.0
2528.0,Computer Graphics with Open GL,Hearn Baker,599.00,,,Pearson,,1056774,DCSE/98/E/2,4.0,20.0
2529.0,Unix : Concepts & Applications,Sumitabha Das,385.00,,,TMH,,1056775,DCSE/98/E/2,4.0,21.0
2530.0,Unix : Concepts & Applications,Sumitabha Das,385.00,,,TMH,,1056776,DCSE/98/E/2,4.0,22.0
2531.0,Computer System Architecture,M.Morris Mano,225.00,,,Pearson,,1056778,DCSE/98/E/2,5.0,1.0
2532.0,Computer System Architecture,M.Morris Mano,225.00,,,Pearson,,1056777,DCSE/98/E/2,5.0,2.0
2533.0,Programming in ANSI C,E. Balaguruswamy,240.00,,,TMH,,1056779,DCSE/98/E/2,5.0,3.0
2535.0,Programming in ANSI C,E. Balaguruswamy,240.00,,,TMH,,1056782,DCSE/98/E/2,5.0,4.0
2536.0,Programming in ANSI C,E. Balaguruswamy,240.00,,,TMH,,1056780,DCSE/98/E/2,5.0,5.0
2538.0,Fundamentals of Database Systems,Elmasri Navathe,450.00,,,Pearson,,1056784,DCSE/98/E/2,5.0,6.0
2539.0,Fundamentals of Database Systems,Elmasri Navathe,450.00,,,Pearson,,1056786,DCSE/98/E/2,5.0,7.0
2540.0,Fundamentals of Database Systems,Elmasri Navathe,450.00,,,Pearson,,1056785,DCSE/98/E/2,5.0,8.0
2542.0,Microprocessors Arch. Prog. & Appli. With 8085,Gaunkar,360.00,,,Penram International Publishing,,1056722,DCSE/98/E/2,5.0,9.0
2541.0,Microprocessors Arch. Prog. & Appli. With 8085,Gaunkar,360.00,,,Penram International Publishing,,1056723,DCSE/98/E/2,5.0,10.0
2544.0,Bayesean Networks & Decision Graphs,Finn V. Jenson,4773.82,,,Springer,,1056725,DCSE/98/E/2,5.0,11.0
2545.0,An Introduction to  Cryptography,Mollin,4089.18,,,Chapman & Hall,,1056726,DCSE/98/E/2,5.0,12.0
2546.0,Pattern Discovery in Bioinformatics,Laxmi Parida,4416.38,,,,,1056727,DCSE/98/E/2,5.0,13.0
2547.0,Algorithm & Data Structure,Mehlhorn,2568.82,,,,,1056728,DCSE/98/E/2,5.0,14.0
2548.0,The C Programming Language,Kerningham & Ritchie,120.00,,,Pearson Education,,1056733,DCSE/98/E/2,5.0,15.0
2550.0,The C Programming Language,Kerningham & Ritchie,120.00,,,Pearson Education,,1056729,DCSE/98/E/2,5.0,16.0
2651.0,Software Architecture,Shaw & Garlian,225.00,,,PHI,not,1064448,M-156/L046,1.0,1.0
2652.0,Software Architecture,Shaw & Garlian,225.00,,,PHI,not,1064447,M-156/L046,1.0,2.0
2653.0,At Guide to managing & Maintaining Yours PC,Annorews J.,814.00,,,Cengage Learning,,1056832,M-156/L046,1.0,3.0
2654.0,At Guide to managing & Maintaining Yours PC,Annorews J.,814.00,,,Cengage Learning,,1056831,M-156/L046,1.0,4.0
2655.0,At Guide to managing & Maintaining Yours PC,Annorews J.,814.00,,,Cengage Learning,CL,1056830,M-156/L046,1.0,5.0
2656.0,Adobe Programmer 7.0,Proot k.,295.00,,,Cengage Learning,,1056833,M-156/L046,1.0,6.0
2657.0,Adobe Programmer 7.0,Proot k.,295.00,,,Cengage Learning,,1056834,M-156/L046,1.0,7.0
2658.0,Adobe Programmer 7.0,Proot k.,295.00,,,Cengage Learning,,1056835,M-156/L046,1.0,8.0
2659.0,Adobe Photoshop CS3,Shelly,295.00,,,Cengage Learning,,1056836,M-156/L046,1.0,9.0
2660.0,Adobe Photoshop CS3,Shelly,295.00,,,Cengage Learning,,1056837,M-156/L046,1.0,10.0
2661.0,Adobe Photoshop CS3,Shelly,295.00,,,Cengage Learning,,1056838,M-156/L046,1.0,11.0
2662.0,Algorithms,Berman,350.00,,,Cengage Learning,,1056839,M-156/L047,1.0,12.0
