acession_no,book_title,author,price_inr,price_dollar,price_euro,publisher,issued,number_donated,book_shelf_no,compartment_no,no_copies
735.0,Num. Recipes Art of Scientific Comp.,Press Flannery et al.,770.00,,,Cambridge University Press,,761634.0,CS/E/99-2,3.0,9.0
736.0,Numerical Recipes in C,Press Flannery et al.,770.00,,,Cambridge University Press,,761635.0,CS/E/99-2,3.0,11.0
737.0,Numerical Recipes Example Book C,Vetterling T. et al.,420.00,,,Cambridge University Press,,761636.0,CS/E/99-2,3.0,12.0
738.0,Numerical Recipes Example Book (Pascal),Vetterling T. et al.,490.20,,,Cambridge University Press,,761637.0,CS/E/99-2,3.0,13.0
739.0,Numerical Recipes Example Book (Fortan),Vetterling T. et al.,490.20,,,Cambridge University Press,,761638.0,CS/E/99-2,3.0,15.0
740.0,The C Programming Language,Kernighan Ritchie.,,,,P.H.I,,767620.0,CS/E/99-2,3.0,10.0
741.0,The C Programming Language,Kernighan Ritchie.,,,,P.H.I,,767618.0,CS/E/99-2,3.0,14.0
742.0,The C Programming Language,Kernighan Ritchie.,,,,P.H.I,,767619.0,CS/E/99-2,3.0,16.0
743.0,The C Programming Language,Kernighan Ritchie.,,,,P.H.I,,767616.0,CS/E/99-2,3.0,18.0
744.0,The C Programming Language,Kernighan Ritchie.,,,,P.H.I,,767617.0,CS/E/99-2,3.0,19.0
745.0,The C Answer Book,Tondo Gimpel,,,,P.H.I,,767621.0,CS/E/99-2,3.0,17.0
747.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761692.0,CS/E/99-2,3.0,20.0
748.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761696.0,CS/E/99-2,3.0,21.0
749.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761690.0,CS/E/99-2,3.0,22.0
750.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761689.0,CS/E/99-2,3.0,23.0
751.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761688.0,CS/E/99-2,3.0,24.0
752.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761687.0,CS/E/99-2,3.0,25.0
753.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761693.0,CS/E/99-2,3.0,26.0
754.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761691.0,CS/E/99-2,3.0,27.0
755.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761695.0,CS/E/99-2,3.0,28.0
756.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761694.0,CS/E/99-2,3.0,29.0
757.0,Auto Cad Productivity Book,Schaefer B.,95.00,,,Galgotia,,767702.0,CS/E/99-2,3.0,31.0
758.0,COBOL Programming,Roy Dastidar,51.00,,,T.M.H,,767703.0,CS/E/99-2,3.0,30.0
759.0,Prog. & Problem Solving with Pascal,Graham ,65.00,,,JAICO,,767704.0,CS/E/99-2,3.0,31.0
760.0,Programming in C,Kochan,50.00,,,CBS,,767705.0,CS/E/99-2,3.0,32.0
761.0,Understading & Using dBase III Plus,Ross,60.00,,,JAICO,,767706.0,CS/E/99-2,3.0,33.0
762.0,Unix the Book,Banahan Rutter,60.00,,,GP,,767707.0,CS/E/99-2,3.0,34.0
763.0,Expert System,Naylor,,,,GALGOTIA,,767708.0,CS/E/99-2,3.0,35.0
764.0,Parallel Processing,A.Carling,,,,,,767709.0,CS/E/99-2,3.0,36.0
765.0,Expert System for PC,Chadwick Hannah,,,,,,767710.0,CS/E/99-2,3.0,37.0
766.0,How to solve it in Lisp,Hall,,,,,,767711.0,CS/E/99-2,3.0,38.0
767.0,Advanced Techniques in Auto Cad,Thomas,,,,,,767712.0,CS/E/99-2,4.0,6.0
768.0,Wordstar Instant Reference,Clark,,,,,,767713.0,CS/E/99-2,4.0,2.0
770.0,IBM pc,Peter abel,,,,PHI,,767838.0,CS/E/99-2,4.0,4.0
771.0,Digital Fundamentals,Floyd,75.00,,,UBS,,767847.0,CS/E/99-2,4.0,7.0
775.0,dBase III Plus for Beginners,Mathur,65.00,,,Galgotia,,767849.0,CS/E/99-2,4.0,11.0
776.0,Mastering Turbo C,Bootle,90.00,,,BPB,,767850.0,CS/E/99-2,4.0,8.0
777.0,Mastering Turbo C,Bootle,90.00,,,BPB,,767851.0,CS/E/99-2,4.0,9.0
778.0,Mod. & Ana. Of Comp. Comm. Net.,Hayes,65.00,,,,,767841.0,CS/E/99-2,4.0,10.0
780.0,Prin. of Interactive Comp. Graphics,Necoman Sproull,147.90,,,Mc Graw,,767843.0,CS/E/99-2,4.0,12.0
781.0,Principles of dBase Management,Martin,75.00,,,P.H.I,,767844.0,CS/E/99-2,4.0,13.0
782.0,Principles of dBase Management,Martin,75.00,,,P.H.I,,767845.0,CS/E/99-2,4.0,14.0
783.0,Principles of dBase Management,Martin,75.00,,,P.H.I,,767846.0,CS/E/99-2,4.0,15.0
784.0,The Off. Borland Turbo C Sur. Guide,Miller,565.50,,,J.Wiley,,767881.0,CS/E/99-2,4.0,16.0
785.0,DOS 4.0 References,Christipher,190.53,,,J.Wiley,,767882.0,CS/E/99-2,4.0,17.0
786.0,From Pascal to C,Brow,55.00,,,Narosa,,767883.0,CS/E/99-2,4.0,18.0
787.0,PC Magazine DOS Power Tools,Somerson,782.13,,,Bantam,,767884.0,CS/E/99-2,4.0,19.0
788.0,Theory of Computation,Wood,1668.66,,,J.Wiley,,767885.0,CS/E/99-2,4.0,20.0
789.0,Theory of Computation,Wood,1668.66,,,J.Wiley,,767886.0,CS/E/99-2,4.0,21.0
790.0,Fundamentals of Computers,"Raja Raman,V.",48.00,,,J.Wiley,,769995.0,CS/E/99-2,4.0,22.0
791.0,Fundamentals of Computers,"Raja Raman,V.",48.00,,,J.Wiley,,769996.0,CS/E/99-2,4.0,23.0
792.0,Fundamentals of Computers,"Raja Raman,V.",48.00,,,J.Wiley,,7699993.0,CS/E/99-2,4.0,24.0
793.0,Fundamentals of Computers,"Raja Raman,V.",48.00,,,J.Wiley,,769994.0,CS/E/99-2,4.0,25.0
797.0,Digital Fundamentals,Floyd,75.00,,,UBS,,767839.0,CS/E/99-2,4.0,5.0
798.0,Digital Fundamentals,Floyd,75.00,,,UBS,,762313.0,CS/E/99-2,5.0,5.0
799.0,Operating Sys.Design,Comer Fossum,, $ 16.95 ,,P.H.I,,770137.0,CS/E/99-2,5.0,4.0
800.0,Operating Sys.Design,Comer Fossum,, $ 16.95 ,,P.H.I,,770138.0,CS/E/99-3,5.0,6.0
801.0,Comp. Graphics Software Construction,Rankin,, $ 15.95 ,,P.H.I,,770136.0,CS/E/99-4,5.0,7.0
802.0,Understading & Using Wordstar,Lund,45.00,,,Jaico,,770139.0,CS/E/99-5,5.0,8.0
803.0,Computer Architecture & Organisation,Hayes,,,,Mc Graw,,762312.0,CS/E/99-6,5.0,13.0
805.0,Programming with Pascal,Sridhar,,,,Oxford,,762311.0,CS/E/99-7,5.0,12.0
806.0,Unix a programming guide,prata,,,,,,806.0,CS/E/99-8,5.0,18.0
807.0,C Programming Tutor,Wortman,59.00,,,P.H.I,,762309.0,CS/E/99-9,5.0,19.0
808.0,Operating System Design & Imple.,Tanenbaum,,,,,LOST,767837.0,CS/E/99-2,4.0,3.0
809.0,Operating System Design & Implem.,Tanenbaum,95.00,,,P.H.I,,762305.0,CS/E/99-2,5.0,17.0
810.0,Operating System Design & Implem.,Tanenbaum,95.00,,,P.H.I,,762306.0,CS/E/99-2,5.0,16.0
812.0,Proc. Elements for Computer Graphics,Rogers,113.10,,,Mc Graw,,762315.0,CS/E/99-2,5.0,21.0
813.0,Proc. Elements for Computer Graphics,Rogers,113.10,,,Mc Graw,,762316.0,CS/E/99-2,5.0,22.0
814.0,Discrete Math,Wiitala,,,,McGraw,,762317.0,CS/E/99-2,5.0,24.0
815.0,dBase III Plus for Beginners,Mathur,65.00,,,Galgotia,,762319.0,CS/E/99-2,5.0,23.0
816.0,dBase III Plus for Programming,Prague,60.00,,,BPB,,762321.0,CS/E/99-2,5.0,20.0
817.0,Theory & Problem of Boolean Algebra,Mendelson,78.30,,,Mc Graw,,762318.0,CS/E/99-2,5.0,15.0
818.0,Uses & Applications in dBase III Plus,Smith,95.00,,,Galgotia,,762320.0,CS/E/99-2,5.0,14.0
819.0,National Language Processing in Lisp,Guzdar,677.73,,,,,775394.0,CS/E/99-2,5.0,11.0
820.0,National Language Processing in Prolog,Guzdar,677.73,,,,,762317.0,CS/E/99-2,5.0,25.0
821.0,Compilers Principles Tech. & Tools,Aho,289.10,,,,,775395.0,CS/E/99-2,5.0,26.0
822.0,Using Assembly Language,Wyatt,240.00,,,BPB,,775379.0,CS/E/99-2,5.0,10.0
823.0,Clipper Programming Guide,Spence,90.00,,,BPB,,775384.0,CS/E/99-2,5.0,1.0
824.0,Clipper dBase Compiler Application,Beam,54.00,,,BPB,,775383.0,CS/E/99-2,5.0,3.0
825.0,Illustrated C Programming,Beam,60.00,,,BPB,,775382.0,CS/E/99-2,5.0,2.0
826.0,User Interfaces in C,Goodwin,75.00,,,BPB,,775381.0,CS/E/99-2,5.0,9.0
827.0,Teach Yourself C,Siegel,,,,BPB,,775380.0,CS/E/99-2,4.0,1.0
828.0,Wordstar Instant References,Clark,36.00,,,BPB,,775392.0,CS/E/99-2,5.0,28.0
829.0,Unix Power Utilities,Muster,,,,BPB,,775391.0,CS/E/99-2,5.0,29.0
830.0,Unix Programming on the 80286/386,Deikman,75.00,,,BPB,,775390.0,CS/E/99-2,5.0,27.0
831.0,Turbo C MR Uti Ser I/o & Prog. Tech,Stevens,75.00,,,BPB,,775389.0,DCSE/19/9,1.0,1.0
832.0,Illustrated Turbo Prolog,Mcallistar,75.00,,,BPB,,755085.0,DCSE/19/9,2.0,29.0
833.0,Introduction to Turbo Prolog,Townsend,60.00,,,BPB,,775387.0,DCSE/19/9,1.0,3.0
834.0,Mastering Turbo Pascal-5,Mergert,90.00,,,BPB,,775386.0,DCSE/19/9,1.0,4.0
835.0,Understanding Oracle,Perry,150.00,,,BPB,,775385.0,DCSE/19/9,1.0,5.0
836.0,dBase III Plus,Stultz,60.00,,,BPB,,773596.0,DCSE/19/9,1.0,6.0
837.0,Advance DOS,Hayman,75.00,,,BPB,,775397.0,DCSE/19/9,1.0,7.0
838.0,Advance MS DOS Programming,Duncan,240.00,,,BPB,,775398.0,DCSE/19/9,1.0,8.0
839.0,Mastering The Norton Utilities,Dayson,90.00,,,BPB,,775399.0,DCSE/19/9,1.0,9.0
840.0,Using Wordstar,Ditten ,150.00,,,BPB,,775400.0,DCSE/19/9,1.0,10.0
841.0,Data Networks,Bertsekas Gallager,242.73,,,P.H.I,,722632.0,DCSE/19/9,1.0,11.0
842.0,Comp. Engineering Hardware Design,Mano,173.13,,,P.H.I,,722630.0,DCSE/19/9,1.0,12.0
843.0,Program Construction & Varification,Hoare,242.73,,,P.H.I,,722633.0,DCSE/19/9,1.0,13.0
844.0,Architecture of small Computer Sys.,Lippiatt Wright,190.53,,,P.H.I,,722631.0,DCSE/19/9,1.0,14.0
845.0,A Portable Implementation,Hekmatpour,1070.10,,,,,722634.0,DCSE/19/9,1.0,15.0
846.0,Prog. Using the C Lang.,Hutchison/Just,,,,,,722635.0,DCSE/19/9,1.0,16.0
847.0,dBase Processing,Kroenke,60.00,,,Galgotia,,722636.0,DCSE/19/9,1.0,17.0
848.0,Computer dBase Organization,Martin,85.00,,,P.H.I,,722637.0,DCSE/19/9,1.0,18.0
849.0,Computer dBase Organization,Martin,85.00,,,P.H.I,,722639.0,DCSE/19/9,1.0,19.0
850.0,Computer dBase Organization,Martin,85.00,,,P.H.I,,722638.0,DCSE/19/9,1.0,20.0
851.0,Unix Utilities,Tare,123.70,,,Mc Graw,,722640.0,DCSE/19/9,1.0,21.0
854.0,Elements of Theory of Computation,Lecois,301.71,,,P.H.I,,722709.0,DCSE/19/9,1.0,22.0
855.0,Brinch Hansen on Pascal Compiler,Hansen,230.51,,,P.H.I,,722710.0,DCSE/19/9,1.0,23.0
856.0,Introduction to Microcomputer,Mathur,66.00,,,TMH,,722711.0,DCSE/19/9,1.0,24.0
857.0,dBase Processing Fund. Desi. & Impl.,Kroenke,60.00,,,Galgotia,,771840.0,DCSE/19/9,1.0,25.0
858.0,dBase Processing Fund. Desi. & Impl.,Kroenke,60.00,,,Galgotia,,771839.0,DCSE/19/9,1.0,26.0
859.0,Using Microsoft C,Feibel,390.71,,,Mc Graw,,771838.0,DCSE/19/9,1.0,27.0
860.0,dBase Language Hand Book,Kalman,180.00,,,BPB,,722784.0,DCSE/19/9,2.0,1.0
861.0,The Hard Disk Companian,Norton,69.00,,,P.H.I,,776806.0,DCSE/19/9,2.0,2.0
862.0,Communicating Sequential Processes,Hoare,79.00,,,P.H.I,,776807.0,DCSE/19/9,2.0,3.0
863.0,Basis VSLI System,Pucknell,79.00,,,P.H.I,,776808.0,DCSE/19/9,2.0,4.0
864.0,Solving Problem on Concurrent Proc.,Fox,337.31,,,P.H.I,,776809.0,DCSE/19/9,2.0,6.0
865.0,Mathmatical Methods for AI,Donghaty,301.71,,,P.H.I,,776810.0,DCSE/19/9,2.0,5.0
866.0,Symbolic Computation,Enderle G.,145.00,,,Narosa,,777428.0,DCSE/19/9,2.0,7.0
867.0,Data Management & File Processing,Loom's,69.00,,,P.H.I,,777429.0,DCSE/19/9,2.0,8.0
868.0,Elippers Programming Guide,Spena,90.00,,,BPB,,778062.0,DCSE/19/9,2.0,9.0
869.0,Introduction to Operations Research,Gillett,,,,,LOST,778063.0,DCSE/19/9,2.0,10.0
871.0,Data Networks,Bertsekes ,75.00,,,P.H.I,,778065.0,DCSE/19/9,2.0,11.0
872.0,Data Structures,Reingold,60.00,,,CBS,,778066.0,DCSE/19/9,2.0,12.0
873.0,Discrete Mathmatics ,Witalla,133.50,,,Mc Graw,,778067.0,DCSE/19/9,2.0,13.0
874.0,Proc. Elements for Computer Graphics,Rogers,115.70,,,Mc Graw,,778068.0,DCSE/19/9,2.0,14.0
875.0,Fortran 77,Reddy,112.00,,,Jaico,,755072.0,DCSE/19/9,2.0,15.0
876.0,Principles of Computer Aided Design,Rooney,100.00,,,EWP,,755073.0,DCSE/19/9,2.0,16.0
877.0,Computer Communication & Network,Freer,120.00,,,EWP,,755074.0,DCSE/19/9,2.0,17.0
878.0,Principles of Dogotal & Analog Comm.,Gibson,218.68,,,Mc Graw,,755075.0,DCSE/19/9,2.0,18.0
879.0,Computer Organization & Archtecture,Stallings,200.38,,,Mc Graw,,755076.0,DCSE/19/9,2.0,19.0
880.0,An Introduction to Numerical Comp.,Yakonitz,182.08,,,Mc Graw,,755072.0,DCSE/19/9,2.0,20.0
881.0,Data Base Processing,Kroenke,255.20,,,Mc Graw,,755078.0,DCSE/19/9,2.0,27.0
882.0,Theory of Finite Automata,Carrodi,236.98,,,P.H.I,,755079.0,DCSE/19/9,2.0,21.0
883.0,Data Types & Data Structures,Martin,346.78,,,P.H.I,,755080.0,DCSE/19/9,2.0,22.0
884.0,Real Time Computer Control,Bennett,346.78,,,P.H.I,,755081.0,DCSE/19/9,2.0,23.0
885.0,Software Engineering,Bek,255.28,,,P.H.I,,755082.0,DCSE/19/9,2.0,24.0
886.0,Data & Computer Communication,Stallings,236.98,,,MxMac,,755083.0,DCSE/19/9,2.0,25.0
887.0,Advanced Prog. in Pascal Data Stru.,Nyhaff,182.08,,,MxMac,,755084.0,DCSE/19/9,2.0,26.0
888.0,Illustrated Turbo Prolog,Meallister,75.00,,,BPB,,775388.0,DCSE/19/9,1.0,2.0
889.0,An Introduction to Prob. Theory & its App.,Feller,32.00,,,Wiley,,755087.0,DCSE/19/9,2.0,30.0
890.0,An Introduction to Prob. Theory & its App.,Feller,32.00,,,Wiley,,755086.0,DCSE/19/9,2.0,31.0
891.0,Stochastic Processes,Meelhi,35.00,,,Wiley,,755080.0,DCSE/19/9,2.0,28.0
892.0,Schaumus Probability & Satistics,Spiegel,100.65,,,MGH,,755089.0,DCSE/19/9,2.0,32.0
893.0,Schaumus Probability & Satistics,Spiegel,100.65,,,MGH,,755090.0,DCSE/19/9,2.0,33.0
894.0,Fundamentals of Computing,Alagar,273.58,,,P.H.I,,755091.0,DCSE/19/9,3.0,1.0
895.0,File System,Harbron,236.98,,,P.H.I,,755092.0,DCSE/19/9,3.0,2.0
896.0,Parallel & Distributed Computation,Bertsekus,310.18,,,P.H.I,,755093.0,DCSE/19/9,3.0,3.0
897.0,Operating System,Pinkers,310.18,,,P.H.I,,755094.0,DCSE/19/9,3.0,4.0
898.0,Elements of Theory of Computation,Lewis,255.28,,,P.H.I,,755095.0,DCSE/19/9,3.0,5.0
899.0,Data Commu. & Distributes Networks,Black,255.28,,,P.H.I,,755096.0,DCSE/19/9,3.0,6.0
900.0,File Techn. For dBase Org. in COBOL,Johnson,236.98,,,P.H.I,,755097.0,DCSE/19/9,3.0,7.0
901.0,Computer Science,Lew,310.18,,,P.H.I,,755098.0,DCSE/19/9,3.0,8.0
902.0,Principles of Programming Language,Tennent,65.00,,,P.H.I,,755099.0,DCSE/19/9,3.0,9.0
903.0,Introduction to Electronics Design,Mitchell,310.18,,,P.H.I,,755100.0,DCSE/19/9,3.0,10.0
904.0,Computer Vision for Robotic System,Fairehurst,255.28,,,P.H.I,,755101.0,DCSE/19/9,3.0,11.0
905.0,Expert System Application,Vadera,75.00,,,Galgotia,,779788.0,DCSE/19/9,3.0,12.0
906.0,Design of Computer Data Files,Hanson,90.00,,,EWP,,779789.0,DCSE/19/9,3.0,13.0
907.0,Essential of Computer Data Files,Hanson,55.00,,,EWP,,779790.0,DCSE/19/9,3.0,14.0
908.0,Logic Algebra & dBase,Gray P.,85.00,,,Wiley,,779791.0,DCSE/19/9,3.0,15.0
909.0,Interactive 3D Computer Graphics,Ammeral,106.14,,,P.H.I,,779792.0,DCSE/19/9,3.0,16.0
910.0,Programming Languages,Pratt,75.00,,,Galgotia,,779793.0,DCSE/19/9,3.0,17.0
912.0,Fundamentals of Computer Algorithm,Horowitz & Sahni,65.00,,,Galgotia,,779794.0,DCSE/19/9,3.0,18.0
913.0,Fundamentals of Computer Algorithm,Horowitz & Sahni,65.00,,,Galgotia,,779795.0,DCSE/19/9,3.0,19.0
914.0,Teach Yourself Unix,Ashley,60.00,,,Galgotia,,779787.0,DCSE/19/9,3.0,20.0
915.0,The Hand book of Art.  Intel. Vol. 1,Barr,511.48,,,AW,,779717.0,DCSE/19/9,3.0,21.0
916.0,The Hand book of Art.  Intel. Vol. 1,Barr,529.78,,,AW,,779718.0,DCSE/19/9,3.0,22.0
917.0,Computer Aided Design,Encarnaco S.,1144.00,,,SV,,779719.0,DCSE/19/9,3.0,23.0
918.0,Syntactic Pattern Recognition,Gonzalez Thompson,965.32,,,AW,,779720.0,DCSE/19/9,3.0,24.0
919.0,Finite Markov Chains,Kemeny Snell,979.00,,,SV,ISSUED (SKB),779721.0,DCSE/19/9,3.0,25.0
920.0,Introduction to Discrese Structures,Preparta/Yeh,1130.02,,,AW,,779722.0,DCSE/19/9,3.0,26.0
921.0,Robot Modelling,Ranky/Ho,1408.00,,,SV,,779723.0,DCSE/19/9,3.0,27.0
922.0,Building Expert System,Rath,1271.85,,,AW,,779724.0,DCSE/19/9,3.0,28.0
923.0,Lisp (3rd ed.),Winston/Horn,745.72,,,AW,,779725.0,DCSE/19/9,3.0,29.0
924.0,System Simulation,wolfgang Krenfzer,1020.20,,,AW,,779726.0,DCSE/19/9,3.0,30.0
925.0,Desi. & Ana. Of Comp. Comm. & Net.,Ahuja,145.48,,,MGH,,779727.0,DCSE/19/9,3.0,31.0
926.0,System Simulation (2nd ed.),Gerdon,65.00,,,P.H.I,,779728.0,DCSE/19/9,3.0,32.0
927.0,Comp. Aided Design & Manufacturing,Groover / Zimmes,75.00,,,P.H.I,,779729.0,DCSE/19/9,3.0,33.0
928.0,Digital Principles & Application,Malvino/Leach,100.65,,,MGH,,779730.0,DCSE/19/9,3.0,34.0
929.0,Operating Sys. (Concepts & Design),Milenkovic,163.78,,,MGH,,779731.0,DCSE/19/9,4.0,2.0
930.0,Software Engineering Concepts,Richard/Fairley,127.18,,,MGH,,779732.0,DCSE/19/9,4.0,1.0
931.0,Numerical Mathmatical Anal. 6th ed.,Scarborough,49.00,,,IBM,,779733.0,DCSE/19/9,4.0,3.0
932.0,Principles of Comm. System 2nd ed.,Taub/Schilling,145.48,,,MGH,,779734.0,DCSE/19/9,4.0,4.0
933.0,Common Lisp,Hennessey,163.78,,,MGH,,779735.0,DCSE/19/9,4.0,14.0
934.0,File Organisation for dBase Design,Wiederhold,155.55,,,MGH,,779736.0,DCSE/19/9,4.0,5.0
935.0,MS DOS Advanced Programming,Young,150.00,,,Tech,,779737.0,DCSE/19/9,4.0,6.0
936.0,Asse. Lang. Prog. For the IBM PCAT,Scanlon,456.58,,,Brady,,779738.0,DCSE/19/9,4.0,9.0
937.0,C with Assembly Language,Holzner,90.00,,,BPB,,779749.0,DCSE/19/9,4.0,8.0
938.0,Stretching Turbo Pascal,Porter,493.18,,,Brady,,779739.0,DCSE/19/9,4.0,7.0
939.0,Artificial Intelligence & Comp. Games,Bartle,327.35,,,Century,,779740.0,DCSE/19/9,4.0,21.0
940.0,80386 Programming Guide,Leventhal,401.68,,,Bentan,,779741.0,DCSE/19/9,4.0,19.0
941.0,The 80386 Book,Nelson,456.58,,,Microsoft,,779742.0,DCSE/19/9,4.0,20.0
942.0,Software Engineering,Pressman,,,,,,942.0,DCSE/19/9,4.0,18.0
943.0,Programmer's Guide to the EGA / VGA,Sutty/Blair,180.00,,,BPB,,779744.0,DCSE/19/9,4.0,17.0
944.0,The RS-232 Solution,Campbell,90.00,,,BPB,,779742.0,DCSE/19/9,4.0,22.0
945.0,Data Commu. Networks & Design,Barkey,150.00,,,BPB,,779746.0,DCSE/19/9,4.0,16.0
946.0,Programmer's Problem Solver,Jurordain,90.00,,,BPB,,779747.0,DCSE/19/9,4.0,15.0
947.0,Unix Programming on the 80286/386,Deikman,75.00,,,BPB,,779748.0,DCSE/19/9,4.0,13.0
948.0,Stru. Analysis & Design of Infor. Sys.,Aktas,163.78,,,P.H.I,,779903.0,DCSE/19/9,4.0,10.0
949.0,An Intro. To Prob. Theory & Its App.,Feller,88.00,,,Wiley,,779904.0,DCSE/19/9,4.0,11.0
950.0,An Intro. To Prob. Theory & Its App.,Feller,88.00,,,Wiley,,779905.0,DCSE/19/9,4.0,12.0
951.0,Real Time Software,Leigh,60.00,,,Jaico,,779906.0,DCSE/19/9,4.0,32.0
952.0,Computer System Architecture,Mano,75.00,,,P.H.I,,779912.0,DCSE/19/9,4.0,31.0
953.0,Software Reality,Muss,173.85,,,MGH,,779913.0,DCSE/19/9,4.0,30.0
954.0,A First Course in Probability,Ross,145.48,,,Maxwell,,779907.0,DCSE/19/9,4.0,29.0
955.0,The Busi. Gui. To Local Area Networks,Stallings,456.58,,,HWS,,779908.0,DCSE/19/9,4.0,28.0
956.0,Desi. & Prog. Modern Comp. Systems II,Svetlana,1107.15,,,P.H.I,,779909.0,DCSE/19/9,4.0,27.0
957.0,Operation Research,Taha,255.28,,,Maxwell,,779910.0,DCSE/19/9,4.0,26.0
958.0,Database Technology,Hughes,236.98,,,P.H.I,,779911.0,DCSE/19/9,4.0,25.0
959.0,Understanding CAD/CAM,Bowman,60.00,,,BPB,,779914.0,DCSE/19/9,4.0,24.0
960.0,Introduction to Numerical Analysis,Hildebrand,72.00,,,TMH,,779915.0,DCSE/19/9,4.0,23.0
961.0,System Simulation with Digital Comp.,Narsingh,49.00,,,P.H.I,,755369.0,DCSE/19/9,5.0,10.0
962.0,Stochastic Processes,Srinivasan,39.00,,,TMH,,779917.0,DCSE/19/9,5.0,13.0
963.0,Fundamental of Computer Algorithm,Horowitz ,79.00,,,Galgotia,,779918.0,DCSE/19/9,5.0,1.0
964.0,Exp. Sys. Dev. In Prolog & Tur Prolog,Smith,65.00,,,Galgotia,,779919.0,DCSE/19/9,5.0,2.0
965.0,Design of Computer Data Files,Hanson,90.00,,,EWP,,779920.0,DCSE/19/9,5.0,3.0
966.0,Essential of Computer Data Files,Hanson,55.00,,,EWP,,779921.0,DCSE/19/9,5.0,4.0
967.0,Real Time Computer Control,Bennett,346.78,,,P.H.I,,779922.0,DCSE/19/9,5.0,5.0
968.0,The Logic design of Operating System,Pric,,,,,LOST,779923.0,DCSE/19/9,5.0,6.0
969.0,Pattern Clasification & Acene Ana.,Duda,1320.34,,,J.Wiley,,779924.0,DCSE/19/9,5.0,14.0
970.0,Data Structures & Program design in C (REPLACE),Kruse.R,,,,,,970.0,DCSE/19/9,5.0,15.0
971.0,Introduction to Microprocessors,Leventhal,75.00,,,P.H.I,,779926.0,DCSE/19/9,5.0,19.0
972.0,The Practical Guide to Stru. Sys. Desi.,Jones,236.98,,,P.H.I,,779927.0,DCSE/19/9,5.0,20.0
973.0,Modern Computer Architecture,Rafiquzzaman,75.00,,,Galgotia,,779928.0,DCSE/19/9,5.0,21.0
974.0,Logic Algebra & database,Gray,85.00,,,EWP,,779929.0,DCSE/19/9,5.0,18.0
975.0,Principle of Operating System,Kigner,79.00,,,P.H.I,,779930.0,DCSE/19/9,5.0,28.0
976.0,Mastering Cross Talk,Gotton,60.00,,,Tech,,755233.0,DCSE/19/9,5.0,27.0
977.0,C Programming Principles,Gray,163.18,,,Mc Graw,,755234.0,DCSE/19/9,5.0,26.0
978.0,Math. Elements for Computer Graphics,Rogers,163.78,,,Mc Graw,,755235.0,DCSE/19/9,5.0,30.0
979.0,Harvard Graphics Version,Harvard,350.00,,,SKW,,755364.0,DCSE/19/9,5.0,24.0
980.0,PC Tools Deluxe Release,Manual,450.00,,,SKW,,755365.0,DCSE/19/9,5.0,11.0
981.0,Turbo Pascal Version,Manual,300.00,,,SKW,,755366.0,DCSE/19/9,5.0,12.0
982.0,Turbo C Version,Manual,400.00,,,SKW,,755368.0,DCSE/19/9,5.0,17.0
983.0,Turbo C Version,Manual,400.00,,,SKW,,755367.0,DCSE/19/9,5.0,7.0
984.0,PC/XT technical,Manual,300.00,,,SKW,,984.0,DCSE/19/9,5.0,8.0
985.0,Pattern Recognition Principles,Julius,1450.27,,,AW,,755359.0,DCSE/19/9,5.0,16.0
986.0,Principles of Artificial Intelligence,Nilsson,120.00,,,N.P.H,,755360.0,DCSE/19/9,5.0,9.0
987.0,Programming in Pascal,Sarda,40.00,,,Pitamber,,755361.0,DCSE/19/9,5.0,29.0
988.0,Desi. & Prog. Modern Comp. & Systems I,Svetlana Kartashev,1409.10,,,P.H.I,,756362.0,DCSE/19/9,5.0,23.0
989.0,Desi. & Prog. Modern Comp. & Systems III,Svetlana Kartashev,1134.60,,,P.H.I,,755362.0,DCSE/19/9,5.0,22.0
990.0,Mastering PC Tools Deluxe,Manual,120.00,,,BPB,,755356.0,DCSE/19/9,5.0,25.0
991.0,991,Computer Viruses,Manual,346.78,,ABACUS,,755357.0,DCSE/19/7,2.0,15.0
992.0,992,Disk Technician Advance,Manual,150.00,,SKW,,755358.0,DCSE/19/7,2.0,16.0
993.0,993,A Basis for Theoretical Computer Sci.,Arbib et al,719.20,,SV,,755354.0,DCSE/19/7,3.0,25.0
994.0,994,Fundamentals of Systems Analysis,Fitzgerlad,272.67,,Wiley,,755355.0,DCSE/19/7,3.0,4.0
995.0,995,Ruled Based Expert System,Buchanan,1334.98,,AW,,755352.0,DCSE/19/7,1.0,27.0
996.0,996,Recursive Programming Techniques,Burge,956.17,,AW,,755353.0,DCSE/19/7,1.0,29.0
997.0,997,Digital Image Processing,Gonzalez,1157.47,,AW,,755350.0,DCSE/19/7,1.0,4.0
998.0,998,The Art of Graphics for the IBM PC,McGreger,804.29,,AW,,755351.0,DCSE/19/7,3.0,2.0
